store_no,store_nm,addr
1076446,더벤티 상모점,경상북도 구미시 상모동
1076577,바로피트니스,경기도 안양시 동안구 호계동
1076904,성남제일한방병원,경기도 성남시 중원구 성남동
1077189,선비꼬마김밥종각직영점,서울특별시 종로구 종로2가
1077233,배's 분식,서울특별시 동대문구 이문동
1077312,단성상회,부산광역시 서구 아미동2가
1077324,세라코트,서울특별시 강남구 개포동
1077381,웃음소리가득한금호미술학원,광주광역시 서구 금호동
1077447,맛뜰안,대구광역시 북구 칠성동1가
1077451,도쌤영어교습소,대구광역시 수성구 범어동
1077627,케이엠지엠 서울홍대서교점,서울특별시 마포구 서교동
1077755,국제당구,충청북도 청주시 서원구 개신동
1077863,인터넷상거래,서울특별시 강남구 역삼동
1077956,파크랜드 기장점,부산광역시 기장군 기장읍 청강리
1078069,명품수입침대,경상남도 김해시 외동
1078132,파나메디칼,광주광역시 광산구 신가동
1078238,불타는 연탄집,경상남도 진주시 평거동
1078266,네일하는미어캣,경기도 성남시 중원구 성남동
1078293,주식회사 이엔케이개발,부산광역시 해운대구 우동
1078297,창성사,대구광역시 서구 평리동
1078325,세븐일레븐 대전석봉등마루점,대전광역시 대덕구 석봉동
1078399,맨날김치찌개 남양주평내호평점,경기도 남양주시 평내동
1078400,임창정의 소주한잔 노원상계점,서울특별시 노원구 상계동
1078404,숲의소리,경기도 파주시 탄현면 법흥리
1078416,(주)더함 예산점,충청남도 예산군 예산읍 예산리
1078417,호텔오투비,경기도 안산시 단원구 대부북동
1078463,인터넷상거래_1,서울특별시 강남구 역삼동
1078517,화곱,울산광역시 남구 삼산동
1078530,교촌치킨 고흥점,전라남도 고흥군 고흥읍 남계리
1078704,혜전대학교,충청남도 홍성군 홍성읍 남장리
1078707,신일,서울특별시 강남구 역삼동
1078776,커피쿠미,경기도 성남시 수정구 태평동
1078819,사천푸드 홍대점,서울특별시 마포구 서교동
1078903,콩이랑농원영농조합법인,경상남도 고성군 영현면 영부리
1078990,제주닷컴_4,서울특별시 강남구 역삼동
1079179,르씨엘(Leciel),경기도 광주시 오포읍 양벌리
1079325,서구체육회,대구광역시 서구 이현동
1079517,화장품판매,경기도 의정부시 민락동
1079574,나눔재가복지센터,전라북도 진안군 진안읍 군상리
1079601,평창한우마을영농조합법인봉평분사무소,강원도 평창군 봉평면 진조리
1079608,대치수학,경기도 군포시 도마교동
1079621,(유)금토일종합식품 농업회사법인,경기도 동두천시 상봉암동
1079700,여기어때,서울특별시 강남구 역삼동
1079795,강남누룽지통닭,경상북도 안동시 정하동
1079835,파크랜드 전남화순점,전라남도 화순군 화순읍 만연리
1080075,아프리카중고폰 대전유성지사,대전광역시 유성구 봉명동
1080147,우림칼국수일산백석점,경기도 고양시 일산동구 백석동
1080408,더블유에이엘,경기도 오산시 갈곶동
1080573,소호63에스프레소(병점점),경기도 화성시 진안동
1080790,경동 귀뚜라미 AS,대전광역시 대덕구 와동
1080881,토즈 멤버쉽라운지 매호센터,대구광역시 수성구 매호동
1080953,딜걀을 덮다,경기도 수원시 팔달구 인계동
1080986,CARLEX DESIGN,경기도 파주시 연다산동
1081218,벨라요가,경기도 고양시 덕양구 신원동
1081223,주식회사츄쿠츄,경기도 성남시 분당구 판교동
1081465,꼬치의품격 경포호수점,강원도 강릉시 안현동
1081500,호텔더블유,경기도 남양주시 호평동
1081694,피치랑(신림점),서울특별시 관악구 신림동
1081819,드아지트(De azit),경기도 양주시 장흥면 교현리
1082262,설창한우 구서SKVIEW점,부산광역시 금정구 구서동
1082270,훈훈수산마켓 배곧점,경기도 시흥시 정왕동
1082290,소유유통,경기도 남양주시 별내동
1082316,나이널라잇,경기도 용인시 수지구 성복동
1082379,런닝맨,경상남도 거창군 거창읍 송정리
1082382,이정가마솥한식부페,경기도 시흥시 정왕동
1082497,다시가고싶은파스타,전라북도 전주시 완산구 다가동3가
1082609,자연스크린골프존,경상북도 구미시 오태동
1082652,샐러디 동탄센트럴파크점,경기도 화성시 반송동
1082725,프로페(PROFE),서울특별시 강남구 대치동
1082755,고릴라에프앤디,경기도 부천시 범박동
1082811,주식회사케이엘메디칼,경기도 성남시 분당구 야탑동
1082904,풍류,경상북도 포항시 북구 대신동
1082989,리미에르헤어,경상남도 창원시 의창구 용호동
1083002,찜대장,부산광역시 해운대구 좌동
1083298,씨티알(CTR),경기도 김포시 걸포동
1083350,GS25 고척학산점,서울특별시 구로구 고척동
1083398,덤비고등수학전문학원,서울특별시 성북구 장위동
1083410,제주한우곱창시청점,제주특별자치도 제주시 이도이동
1083484,0VEK(공백),경기도 고양시 일산동구 장항동
1083557,퀸꼬마,경기도 평택시 합정동
1083599,바다쭈꾸미 장안점,서울특별시 동대문구 장안동
1083658,바이슬,광주광역시 광산구 신창동
1084046,바른축산장현점,경기도 시흥시 장현동
1084191,(주)드림터옹아리벌교꼬막과바다이야기,서울특별시 송파구 가락동
1084225,구구족 수지구청점,경기도 용인시 수지구 풍덕천동
1084262,한신포차용인역북점,경기도 용인시 처인구 역북동
1084286,자연나드리,전라남도 담양군 월산면 용암리
1084590,파크랜드 강원인제점,강원도 인제군 인제읍 상동리
1084661,나폰파라,경기도 수원시 권선구 곡반정동
1084696,빕스 일산점,경기도 고양시 일산동구 장항동
1084761,투맨카스킨,인천광역시 서구 경서동
1084767,주식회사 어울림건설,전라북도 정읍시 신정동
1084801,일구구삼(1993),대구광역시 동구 신암동
1084855,반달커피 광교점,경기도 수원시 영통구 이의동
1084922,라자가구 우드슬랩,경기도 고양시 덕양구 주교동
1084973,정대감충무김밥(진해석동점),경상남도 창원시 진해구 석동
1085003,경성상점,서울특별시 종로구 익선동
1085044,내가만약,경상북도 포항시 남구 오천읍 세계리
1085053,주식회사 어뮤즈트래블,서울특별시 중구 다동
1085070,무지개헤어샵,경상남도 진주시 하대동
1085097,르모어,인천광역시 부평구 부평동
1085150,회진당구장,전라남도 장흥군 회진면 회진리
1085151,달맞이투,서울특별시 강남구 논현동
1085245,리드101남동탄영어학원,경기도 화성시 산척동
1085322,대림마당자리,서울특별시 영등포구 대림동
1085420,쎄유영어,경기도 파주시 야당동
1085454,런닝맨배달대행.총판,대전광역시 동구 용전동
1085496,세차로새차로,인천광역시 남동구 만수동
1085544,메가엠지씨커피 무안중앙점,전라남도 무안군 무안읍 성남리
1085550,남광숯불생갈비,광주광역시 북구 오치동
1085599,점핑체육,경상남도 거제시 상동동
1085613,빙고 상동3호점,경기도 부천시 상동
1085646,헤쎄드플라라,경상남도 창원시 의창구 도계동
1085683,헤어쎄라비(HAIR C'est la vie),경상남도 창원시 의창구 사림동
1085704,소주하나 맥주하나,충청남도 아산시 모종동
1085792,혼밥마루,세종특별자치시 도담동
1086181,몽키와 빗자루,경상남도 거제시 장평동
1086448,정우그린,부산광역시 서구 아미동2가
1086457,잇샤,경기도 파주시 금촌동
1086529,주식회사 해충박사,경기도 구리시 사노동
1086642,아이지인테리어,경기도 성남시 중원구 성남동
1086687,팬디자인,경기도 고양시 일산서구 가좌동
1086863,조은 에스테틱,부산광역시 부산진구 부전동
1086913,투스플로레스,경상남도 창원시 진해구 석동
1087600,어썸띵,인천광역시 연수구 송도동
1087800,999아로마,전라북도 전주시 덕진구 덕진동2가
1087809,놀라고,부산광역시 남구 용호동
1088097,디아베크(De avec),경상남도 거제시 옥포동
1088376,글램식스,서울특별시 은평구 대조동
1088480,최재혁 소아청소년과,충청남도 천안시 서북구 불당동
1088605,굿스고로케and꽈배기,경기도 군포시 산본동
1088834,신진성 아구찜 해물찜 둔포점,충청남도 아산시 둔포면 석곡리
1088882,과채담다,대구광역시 동구 효목동
1088972,혼밥대왕 익산점,전라북도 익산시 영등동
1089192,은실미용실,경기도 남양주시 화도읍 묵현리
1089312,꼬꼬남치킨,서울특별시 중랑구 묵동
1089462,드딜라이트베이커리,서울특별시 강동구 천호동
1089484,슈언니마카롱,제주특별자치도 서귀포시 법환동
1089529,충칭 마라탕,인천광역시 부평구 부평동
1089714,광이네 과일가게 2호점,경기도 남양주시 다산동
1089719,와플칸(금능점),경기도 파주시 금촌동
1089729,에스케이케미칼(주)_정기결제,서울특별시 중구 순화동
1089769,(주)혜현,경상남도 김해시 대청동
1089882,모나케이크,경기도 안산시 단원구 원곡동
1089957,오운테크,부산광역시 강서구 대저1동
1090034,에스팀피트니트,충청남도 천안시 서북구 성성동
1090072,현대HCN_4,서울특별시 강남구 역삼동
1090148,옐로 디자인,경기도 고양시 일산동구 장항동
1090171,케이2(K2)노래연습장,경기도 수원시 권선구 고색동
1090227,진뚝배기국밥,부산광역시 북구 화명동
1090254,대박열쇠andY자동문,강원도 속초시 교동
1090302,키로치킨 서신점,전라북도 전주시 완산구 서신동
1090345,주식회사 헤아림심리상담연구소,전라남도 광양시 중동
1090359,올리브영 메가박스광주첨단점,광주광역시 광산구 쌍암동
1090424,엘림일렉서비스,경기도 안양시 만안구 안양동
1090433,주식회사 정진,충청남도 천안시 서북구 신당동
1090527,통상현대 강남점,경상북도 안동시 정상동
1090744,망원동티라미수 대전관저점,대전광역시 서구 관저동
1090811,배러볼,인천광역시 서구 청라동
1091124,국보족발,경기도 하남시 풍산동
1091139,청주부르릉퀵서비스,충청북도 청주시 흥덕구 운천동
1091163,주식회사 호미재,경기도 김포시 운양동
1091320,에이치엠(HM)운수,경기도 파주시 당하동
1091436,과일항아리,부산광역시 해운대구 좌동
1091575,주식회사 예림케이앤디,인천광역시 남동구 고잔동
1091790,쿡수산,경상남도 창원시 성산구 성산동
1091877,캣츠수학학원,서울특별시 양천구 신정동
1091948,가마치통닭 양양점,강원도 양양군 양양읍 남문리
1092101,베네핏,대전광역시 유성구 원내동
1092297,인터넷상거래(문화비전용),서울특별시 강남구 역삼동
1092469,주식회사 강원루브,강원도 동해시 쇄운동
1092539,스튜디오에이지(STUDIO A-Z),서울특별시 마포구 연남동
1092570,고돼장,충청북도 증평군 증평읍 초중리
1092790,아쿠아리움포차,인천광역시 부평구 부평동
1092992,그녀의머리,인천광역시 남동구 간석동
1093157,클루빌영어교실,경기도 의왕시 포일동
1093162,포항예술문화연구소,경상북도 포항시 북구 여천동
1093328,바른카레,대전광역시 유성구 지족동
1093376,카카오페이(문화비)무_1,서울특별시 강남구 역삼동
1093423,영수상사,대구광역시 동구 율하동
1093494,좋은습관 PT STUDIO 독립문,서울특별시 종로구 무악동
1093574,알지비30 (RGB30),대구광역시 달성군 현풍읍 중리
1093610,그릇까지드새우,경기도 안양시 만안구 안양동
1093712,파티피플(party people),경기도 김포시 장기동
1093807,클린피스,충청남도 천안시 서북구 쌍용동
1094024,영진,경기도 남양주시 화도읍 마석우리
1094030,신안검무영농조합법인,경상남도 밀양시 상동면 안인리
1094120,기부금(일반결제)_2,서울특별시 강남구 역삼동
1094139,오픈양대창 태전점,경기도 광주시 태전동
1094434,아이티엑스코리아,서울특별시 강남구 역삼동
1094643,샌드리아 광주치평점,광주광역시 서구
1094652,멕시카나(무거점),울산광역시 남구 무거동
1094786,한양1989,인천광역시 미추홀구 주안동
1094796,골목 커피,충청북도 청주시 상당구 서운동
1094863,멕시카나 하단점,부산광역시 사하구 하단동
1094961,포뮬러,서울특별시 관악구 봉천동
1095043,주식회사 베이비로하,경기도 안산시 상록구 부곡동
1095127,지디파크,서울특별시 강서구 방화동
1095202,아르트피아노바이올림음악교습소,부산광역시 해운대구 좌동
1095207,제주출장세차 킹카워시 제주점,제주특별자치도 제주시 연동
1095269,유에이치스페이스빌리지이태원,서울특별시 용산구 이태원동
1095283,비타댄스필라테스,부산광역시 사하구 당리동
1095284,1번곱창,대구광역시 달성군 현풍읍 중리
1095360,주식회사 조아코리아,서울특별시 강서구 마곡동
1095422,일탈을꿈꾸며,강원도 영월군 김삿갓면 와석리
1095509,첨단솥뚜껑삼겹살,광주광역시 광산구 쌍암동
1095720,더런드리 셀프빨래방 화천산양점,강원도 화천군 상서면 산양리
1095722,살롱바이엘(Salon by L),광주광역시 서구 금호동
1095803,엔비커스텀,부산광역시 해운대구 우동
1095815,한살림경북동부소비자생활협동조합 이동매장,경상북도 포항시 남구 이동
1095871,주식회사 명보플래닛,대구광역시 수성구 범어동
1095934,뉴미다듬헤어,전라북도 전주시 완산구 효자동2가
1096006,본죽앤비빔밥객사점,전라북도 전주시 완산구 중앙동2가
1096072,아이씨티공인중개사사무소,인천광역시 서구 가좌동
1096075,김소영어공부방,충청남도 천안시 서북구 쌍용동
1096129,웍스스테이션(WORKSSTATION),경기도 평택시 서정동
1096146,신cctv,전라북도 익산시 영등동
1096171,여수125,전라남도 여수시 종화동
1096202,리드인 독서논술 학원,대구광역시 달성군 다사읍 세천리
1096239,폴리시테(POLELICITE),경기도 시흥시 장현동
1096265,오대양횟집2호점,충청북도 충주시 호암동
1096463,데이앤데이 구미남통점,경상북도 구미시 남통동
1096466,명암골,충청북도 제천시 신백동
1096495,월강돼지국밥,서울특별시 마포구 연남동
1096604,재난재해제로 119,전라남도 신안군 비금면 고서리
1096684,캡틴푸드,대구광역시 북구 읍내동
1096791,쌀쌀맞은닭신안점,경상남도 진주시 신안동
1096813,혁신이비인후과,경상남도 진주시 충무공동
1096823,플라워다,전라남도 여수시 신기동
1097178,만나영농법인,전라북도 김제시 진봉면 가실리
1097610,민속주점 몽,서울특별시 구로구 오류동
1097771,주식회사 예일스틸팜,경기도 연천군 청산면 초성리
1097858,동문탁구클럽,충청남도 서산시 동문동
1097986,비타민닥터,경상남도 양산시 물금읍 범어리
1098017,청풍상회,경상북도 김천시 황금동
1098057,나르드카페,제주특별자치도 제주시 한림읍 동명리
1098059,주식회사 경기수자원,경기도 화성시 병점동
1098065,디에이치 POS&BEAUTY,부산광역시 부산진구 부전동
1098134,스마일페이(문화비)무_4,서울특별시 강남구 역삼동
1098334,애견수제간식 맛있개 건강하개,인천광역시 계양구 임학동
1098357,탐앤탐스 통영점,경상남도 통영시 무전동
1098403,영 스터디카페,광주광역시 북구 동림동
1098666,리더스 뱅온,서울특별시 서초구 서초동
1098808,나주본가,서울특별시 광진구 구의동
1098911,신충향우,부산광역시 기장군 정관읍 매학리
1099012,이가자헤어비스 용안보라점,경기도 용인시 기흥구 보라동
1099034,사랑채한방오리,경상남도 김해시 서상동
1099114,지에스25(GS25) 중곡중광점(상품권),서울특별시 광진구 중곡동
1099132,양양네 과일가게,경기도 하남시 망월동
1099348,떡잎방범대,대전광역시 서구 월평동
1099428,씨유(CU)가산센트럴푸르지오점,서울특별시 금천구
1099430,달스턴 플라워,서울특별시 용산구 이태원동
1100062,해남제일해장국2호점,전라북도 군산시 산북동
1100150,획아트스튜디오학원,서울특별시 동작구 사당동
1100433,텐퍼센트커피창원용지호수점,경상남도 창원시 의창구 용호동
1100434,반띵상점,경상남도 진주시 문산읍 삼곡리
1100508,한스호프,경기도 화성시 봉담읍 와우리
1100513,단아비책,서울특별시 강남구 도곡동
1100573,등록금결제_1,서울특별시 강남구 역삼동
1100581,네일은행복해,경기도 시흥시 대야동
1100894,애가타,경기도 고양시 일산서구 일산동
1100968,홍콩반점 상봉역점,서울특별시 중랑구 상봉동
1101063,코모코리아,부산광역시 남구 감만동
1101074,두용종합상사,경기도 시흥시 정왕동
1101188,파크랜드 V해남,전라남도 해남군 해남읍 성내리
1101499,대승종합가스주식회사,전라남도 여수시 호명동
1101625,법무법인 남평,경기도 안양시 동안구 관양동
1101652,육삼칠공(6370),강원도 강릉시 포남동
1102191,마선,대구광역시 북구 산격동
1102254,카페인중독 화성시청점,경기도 화성시 남양읍 남양리
1102482,주식회사 서라벌,경상남도 하동군 진교면 진교리
1102595,자담치킨 병천점,충청남도 천안시 동남구 병천면 가전리
1103014,사단법인 신안군관광협의회자은둔장지점,전라남도 신안군 자은면
1103096,한솥도시락 명지국제신도시점,부산광역시 강서구 명지동
1103368,지에스칼텍스(주)유천 ic주유소,대구광역시 달성군 화원읍 성산리
1103428,사사막,서울특별시 서대문구 대현동
1103487,넙도초등학교병설유치원,전라남도 완도군 노화읍 내리
1103570,에스엔에스S(SandS)영수러닝센터학원,경상남도 양산시 중부동
1103641,제5양진호,제주특별자치도 서귀포시 대정읍 하모리
1103966,지에스25 걸포자이타운점(상품권),경기도 김포시 걸포동
1104058,로이드밤헤어 김포마산점,경기도 김포시 마산동
1104239,주식회사 세인지브이,경상남도 창원시 진해구 자은동
1104272,더에뻐지다,경기도 연천군 전곡읍 전곡리
1104492,(주)이마트에브리데이 고양동점 상품권,경기도 고양시 덕양구 고양동
1104654,디프하우스,경기도 이천시 창전동
1104676,폰조아,대전광역시 서구 탄방동
1104691,의약품결제_3,서울특별시 강남구 역삼동
1104796,금일정밀기계,광주광역시 북구 중흥동
1105072,(주)포레스트에프앤비 강남10호지점,서울특별시 강남구 논현동
1105217,김옥열할매촌진천점,충청북도 진천군 진천읍 읍내리
1105269,리사이클 홈 동백점,경기도 용인시 기흥구 중동
1105330,바이엘포레(BY L.FORET),경기도 고양시 일산서구 대화동
1105367,고래감자탕 천호역점,서울특별시 강동구 성내동
1105455,해원장례서비스,대전광역시 중구 태평동
1105873,더불어행복한교육,충청남도 천안시 서북구 쌍용동
1105906,사계진미닭숯불갈비,경상북도 포항시 남구 오천읍 원리
1106007,바디스타,경기도 광주시 도척면 궁평리
1106230,단양무지개오토캠핑장,충청북도 단양군 가곡면 가대리
1106276,금천 주식회사,부산광역시 연제구 연산동
1106383,레트로카페메모리,경상남도 창원시 성산구 상남동
1106756,수유리 혼밥왕 송도신도시점,인천광역시 연수구 송도동
1106853,고피자 율량점,충청북도 청주시 청원구 주성동
1106980,우승이아나고연탄구이,전라북도 군산시 수송동
1107041,블랙캡피자 회덕점,경기도 광주시
1107051,제시뉴욕 영천점,경상북도 영천시 완산동
1107074,푸른세상안과의원,경기도 안양시 동안구 호계동
1107343,화이트골드,광주광역시 광산구 신창동
1107392,기운찬 오리회전구이,경기도 포천시 어룡동
1107447,찐이야,제주특별자치도 제주시 삼도일동
1107785,여성크로커다일 공릉점,서울특별시 노원구 공릉동
1107844,라이츠 커피(Lights Coffee),울산광역시 울주군 언양읍 서부리
1107900,덮밥에 돼지 닭,서울특별시 강남구 대치동
1107915,아리랑초밥,경기도 김포시 사우동
1107976,꼬미식당,인천광역시 부평구 부평동
1108244,엄마손석쇠구이,경상북도 김천시 부곡동
1108273,필라테스플랫폼,부산광역시 수영구 수영동
1108387,아이엔요가and필라테스 망월사점,경기도 의정부시 호원동
1108396,썬청춘카페,경기도 성남시 수정구 신흥동
1108425,엄마표 반찬도시락,서울특별시 성북구 장위동
1108469,미래네분식,제주특별자치도 제주시 노형동
1108498,토스페이먼츠_자동결제,서울특별시 강남구 역삼동
1108502,무네미 낚시터,경기도 포천시 군내면 유교리
1108571,(주)엠디스칼프,서울특별시 서초구 서초동
1108575,행복도배장식,인천광역시 남동구 만수동
1108881,도시락특공대,인천광역시 계양구 임학동
1109199,주식회사 디케이글로벌코리아,대구광역시 남구 대명동
1109337,팔레트 룸,경상남도 창원시 마산회원구 내서읍 삼계리
1109363,청년피자 안산본오점,경기도 안산시 상록구 본오동
1109365,맘스터치화평점(신음),경상북도 김천시 신음동
1109369,LaLa coffee and brunch,경기도 부천시 상동
1109471,랑코and휴대폰,경기도 오산시 수청동
1109479,봉추찜닭 신도안목원대점,대전광역시 유성구 용계동
1109514,주식회사 이츠이츠,경기도 남양주시 별내동
1109792,주식회사코브라산업,경기도 포천시 이동면 연곡리
1109871,편한마음치과의원,경기도 부천시 원종동
1110057,청산생선국수,대전광역시 동구 세천동
1110190,주식회사 엠제이비엘에프,경기도 성남시 분당구 서현동
1110215,웨이스탑25편의점 김포1호점,경기도 김포시 양촌읍 양곡리
1110476,홍콩의밤(홍밤),경기도 안양시 만안구 안양동
1110515,경주페이_문화비_KICC_3,서울특별시 중구 남대문로4가
1110520,마피아피자광명,경기도 광명시 일직동
1110790,다시기획,경기도 시흥시 매화동
1110792,꽃날,부산광역시 북구 만덕동
1110856,한'S네일&뷰티샵,인천광역시 서구 청라동
1111058,심플하우스 원룸텔 아차산점,서울특별시 광진구 중곡동
1111283,떡깨비 반송점,경기도 화성시 반송동
1111323,동바들손칼국수,충청북도 청주시 흥덕구 비하동
1111432,(주)네스에듀,경기도 수원시 영통구 망포동
1111787,서스테이너블,부산광역시 해운대구 중동
1111885,이마트24 R동탄행복점,경기도 화성시
1111920,틈새헤어,경상남도 창원시 의창구 동읍 용잠리
1111950,얼음맥주공장(라프리모점),경기도 안산시 단원구 선부동
1111976,충청도아지매왕족발보쌈,경상남도 거제시 수월동
1111985,365웰빙먹거리,서울특별시 도봉구 창동
1112044,자기만의방,서울특별시 서대문구 연희동
1112101,지에스25부산타워점,부산광역시 중구 광복동2가
1112228,플렉스(FLEX) CAROM CLUB,부산광역시 동래구 명륜동
1112440,주식회사세교,경기도 오산시 내삼미동
1112471,뉴탑훼미리마트,부산광역시 동구 수정동
1112636,푸르지오예은어린이집,경상남도 창원시 성산구 성주동
1112638,지에스25 한라체육관점,제주특별자치도 제주시 오라일동
1112645,세외수입현장_4,서울특별시 강남구 삼성동
1113036,고모리밥상,경상남도 김해시 진례면 고모리
1113103,반시노인복지센터,경상북도 청도군 청도읍 고수리
1113130,벽산 주차장,부산광역시 남구 대연동
1113236,기탄사고력교실 문흥해광한신교실,광주광역시 북구 문흥동
1113401,타스코 당구클럽,전라북도 군산시 미룡동
1113486,우리동네찹쌀 닭강정,경기도 오산시 지곶동
1113540,영원푸드,광주광역시 북구 두암동
1113611,(주)태금내츄럴,경기도 이천시 장호원읍 이황리
1113929,달리는커피화성향남점,경기도 화성시 향남읍 하길리
1113982,멘토스영수전문학원,경상북도 구미시 도량동
1114066,펠어 커피 구리점,경기도 구리시 교문동
1114083,두마리찜닭 두찜 남구로점,서울특별시 구로구 구로동
1114135,기운내팔딱오징어,경기도 의정부시 녹양동
1114227,주식회사 토스토스,인천광역시 연수구 송도동
1114361,보스 잉글리쉬,경기도 김포시 풍무동
1114366,힐링 라이브,인천광역시 미추홀구 주안동
1114506,학원비ARS(문화비)_3,서울특별시 강남구 역삼동
1114660,디자인 아트공방,광주광역시 남구 양림동
1114759,1984서울포차,서울특별시 구로구 개봉동
1114982,스타라이트 상회,울산광역시 울주군 언양읍 남부리
1115137,주식회사 이엘피케이뉴,경기도 안산시 단원구 초지동
1115277,아리랑밥상,전라남도 진도군 의신면 초사리
1115398,희소식양과자점,경기도 성남시 중원구 하대원동
1115544,엔젤스 잉글리쉬(Angel's English),경기도 시흥시 은행동
1115707,리얼신림점,서울특별시 관악구 신림동
1116045,황금카바레,경기도 파주시 금촌동
1116077,이젠컴퍼니,대구광역시 수성구 만촌동
1116187,인터넷상거래(포인트)_3,서울특별시 강남구 역삼동
1116293,고운,경기도 부천시 송내동
1116338,에스케이(SK)만국석유,광주광역시 동구 산수동
1116563,미솜인테리어,경기도 용인시 기흥구 상하동
1116700,시장농산,부산광역시 서구 토성동1가
1116797,새터소주방,경상남도 통영시 서호동
1116802,마핏케어,전라북도 전주시 완산구 효자동2가
1116814,양빵당구클럽,서울특별시 서대문구 북가좌동
1116834,만신도령,인천광역시 남동구 만수동
1117052,태양 철물 건재,경기도 남양주시 와부읍 율석리
1117143,아우내감자탕,충청남도 천안시 동남구 병천면 병천리
1117158,테크노 바이오 음이온 스파족욕. 화장품,대구광역시 달성군 현풍읍 중리
1117370,(주)엠트리월드,서울특별시 강남구 역삼동
1117377,데데,서울특별시 서대문구 홍제동
1117433,호주부부 플라워,경기도 부천시 역곡동
1117457,플로어(floor),서울특별시 강서구 화곡동
1117459,(주)지에프아이 엑스코지점,대구광역시 북구 산격동
1117787,스위시,경상북도 구미시 황상동
1117809,은행마을,충청남도 보령시 청라면 장현리
1117836,여주쌀 진상미,경기도 여주시 능서면 매류리
1117844,말리나 비스트로,인천광역시 연수구 연수동
1117872,주식회사 케이엔에스피플스,경기도 안양시 만안구 석수동
1117884,투썸플레이스 위례역점,경기도 성남시 수정구 창곡동
1117933,알-짐(R-GYM),경기도 의정부시 가능동
1118078,얼큰 꼼장어 막창,인천광역시 중구 신흥동3가
1118098,늘본가 남면상회,경상남도 남해군 남면 당항리
1118140,영칼로리키친춘천점,강원도 춘천시 효자동
1118152,사단법인한국불교조계종천명사,전라남도 여수시 남산동
1118202,여의케이빌딩매점,서울특별시 영등포구 여의도동
1118263,구구냉삼 성신여대점,서울특별시 성북구 동선동2가
1118313,한가네 황제 암소 갈비살,대구광역시 서구 내당동
1118390,리지유,부산광역시 사상구 괘법동
1118438,윤서양갈비,경기도 부천시 원종동
1118542,더나은탄성,충청남도 천안시 서북구 불당동
1118589,청원통닭일산1호점,경기도 고양시 일산동구 장항동
1118598,술마시는까페,서울특별시 금천구 독산동
1118621,마라순코우 시흥점,경기도 시흥시 은행동
1118778,부산조산원,부산광역시 수영구 수영동
1118799,지에스25 남지유채점,경상남도 창녕군 남지읍 마산리
1118821,삼성이앤씨,경상북도 문경시 산양면 진정리
1118864,다라빅 아랍어,서울특별시 강동구 천호동
1118941,아마레(Amare),경상남도 김해시 내동
1118966,법무사김형규사무소,경기도 광명시 광명동
1119030,마음담은 정육점 마담육회,부산광역시 남구 용호동
1119048,현대지게차판매(주),서울특별시 영등포구 영등포동7가
1119136,디와이퍼프,경기도 시흥시 정왕동
1119180,해맑음 씨푸드,경상남도 통영시 도산면 법송리
1119193,진성콤푸레샤,경상남도 양산시 남부동
1119346,내손안에공유주방,광주광역시 광산구 장덕동
1119485,이경수산,경기도 평택시 포승읍 원정리
1119515,커피빈(상)광주봉선점,광주광역시 남구 봉선동
1119539,커뮤니티 더불어샵,경기도 오산시 원동
1119553,커피만(COFFEEMANN),서울특별시 강남구 삼성동
1119630,박영지,광주광역시 북구 두암동
1119886,하랑,부산광역시 수영구 광안동
1120001,엑투(act ll),경기도 파주시 동패동
1120273,지구정복,경기도 남양주시 다산동
1120285,내손커피,경기도 의왕시 내손동
1120368,파크랜드 광주봉선점,광주광역시 남구 봉선동
1120386,오휘 경산중앙점,경상북도 경산시 중방동
1120387,더 배럴 스튜디오,서울특별시 동대문구 장안동
1120557,선미스며들다,세종특별자치시 도담동
1120636,더예쁨 뷰티샵(BEAUTY#),전라남도 여수시 선원동
1120681,라임코리아팩,인천광역시 서구 석남동
1120756,엠라이브카페7080,인천광역시 계양구 계산동
1120760,바삭이치킨 미남정,부산광역시 동래구 온천동
1120798,그때 그자리,부산광역시 강서구 명지동
1120964,(주)골프존,서울특별시 구로구 구로동
1120989,생각발전소논술교습소,대전광역시 서구 갈마동
1121100,화율,광주광역시 서구 화정동
1121331,연희네닭강정,대전광역시 서구 괴정동
1121683,운용낚시용품,경기도 고양시 일산서구 일산동
1121907,노블매스수학전문학원,경기도 동두천시 지행동
1122004,케이(K)뷰티아카데미,인천광역시 서구 청라동
1122024,유로코피자 연제점,부산광역시 연제구 연산동
1122277,사단법인 민족문화유산 샤먼스테이 우리굿당,경기도 구리시 교문동
1122328,벨르체형관리,강원도 원주시 반곡동
1122353,PING,경기도 평택시 오성면 죽리
1122527,파크랜드 전남강진점,전라남도 강진군 강진읍 남성리
1122666,마리 오브 미라쥬,충청북도 청주시 서원구 남이면 가마리
1122705,디자인 (DESIGN) 날개,제주특별자치도 제주시 한림읍 수원리
1122752,인생건어물(영흥점),인천광역시 옹진군 영흥면 내리
1122832,주식회사 언더컨트롤,서울특별시 강남구 삼성동
1122841,배달삼겹돼지되지 정자점,경기도 수원시 장안구 송죽동
1122949,써밍클리닉(Summingclinic),서울특별시 광진구 구의동
1123017,고성쭈꾸미 상인점,대구광역시 달서구 상인동
1123141,김민영왕호떡카페가맥,전라북도 전주시 덕진구 인후동1가
1123187,도농지앤에프,서울특별시 중랑구 면목동
1123231,파크랜드 대전변동점,대전광역시 서구 변동
1123307,동백꽃,경기도 용인시 기흥구 중동
