store_no,store_nm,addr,category,telephone,address,roadAddress,mapx,mapy,description,link,Correct
2013893,디저트살롱,울산광역시 남구 신정동,,,,,,,,,
2014005,새하헤어,서울특별시 성동구 하왕십리동,,,,,,,,,
2014129,해담채 스테이,서울특별시 강서구 화곡동,,,,,,,,,
2014234,오빠스타,서울특별시 관악구 봉천동,,,,,,,,,
2014479,레츠카츠 인계동 직영점,경기도 수원시 팔달구 인계동,,,,,,,,,
2014603,회풍,서울특별시 광진구 화양동,,,,,,,,,
2014643,청수탕.청수탕매점,전라남도 완도군 완도읍 군내리,,,,,,,,,
2014660,주식회사 우수씨앤씨,서울특별시 강북구 수유동,,,,,,,,,
2014882,영광철물공구,경기도 파주시 탄현면 낙하리,,,,,,,,,
2014965,싸군,경기도 파주시 조리읍 봉일천리,,,,,,,,,
2015013,에이치유이,충청남도 서산시,,,,,,,,,
2015104,피상리,대구광역시 북구,,,,,,,,,
2015170,통통연어,부산광역시 남구 대연동,,,,,,,,,
2015256,골프존파크 배곧지산점,경기도 시흥시 정왕동,,,,,,,,,
2015266,하남SD푸드,경기도 하남시 덕풍동,,,,,,,,,
2015367,하이필 축산,대구광역시 달성군 화원읍 천내리,,,,,,,,,
2015504,이앤디스튜디오,부산광역시 수영구 광안동,,,,,,,,,
2015570,카스피아,경기도 연천군 전곡읍 전곡리,,,,,,,,,
2015776,네일노라,경기도 김포시 구래동,,,,,,,,,
2015818,류쌤의 바른자세척추운동,경상북도 포항시 남구 효자동,,,,,,,,,
2016139,국산신발,경기도 양주시 고암동,,,,,,,,,
2016170,삶미용실,경상북도 영주시 휴천동,,,,,,,,,
2016264,유카매니저,경기도 부천시 상동,,,,,,,,,
2016465,나루네요리박스,제주특별자치도 서귀포시 안덕면 창천리,,,,,,,,,
2016528,오내모 양산점,경상남도 양산시 물금읍 범어리,,,,,,,,,
2016704,둘리 수제비,서울특별시 노원구 중계동,,,,,,,,,
2016962,튼튼+플러스 신경외과,경기도 구리시 인창동,,,,,,,,,
2016993,쉴가엔블리스버거,경기도 김포시 통진읍 서암리,,,,,,,,,
2017056,고래불식당,대구광역시 동구 대림동,,,,,,,,,
2017078,장평양곱창,경상남도 거제시 장평동,,,,,,,,,
2017141,주식회사 하랑커뮤니티,대전광역시 유성구,,,,,,,,,
2017177,탑물류,인천광역시 미추홀구 용현동,,,,,,,,,
2017281,씨유(CU)진주상봉사랑점,경상남도 진주시 상봉동,,,,,,,,,
2017535,코밴_공공기관(수기)_1,서울특별시 강남구 도곡동,,,,,,,,,
2017981,백김시대새우강정,강원도 속초시 대포동,,,,,,,,,
2018210,여기가고긴가,경상북도 영주시 가흥동,,,,,,,,,
2018285,하루일과,경기도 의정부시 의정부동,,,,,,,,,
2018394,샵디어리스트,경상북도 경주시 동부동,,,,,,,,,
2018772,카페41,경기도 의왕시,,,,,,,,,
2018795,장수올래,전라북도 장수군 장수읍 장수리,,,,,,,,,
2018846,보스킨헬스케어 주식회사,서울특별시 서대문구 충정로2가,,,,,,,,,
2018914,우리테크놀로지,인천광역시 남동구 간석동,,,,,,,,,
2018962,카페유니마카롱,서울특별시 마포구 상수동,,,,,,,,,
2019032,비에치씨(BHC)첨단중앙점,광주광역시 광산구 월계동,,,,,,,,,
2019095,주홍룡수제만두,충청남도 계룡시 엄사면 엄사리,,,,,,,,,
2019153,해피니스헤어,울산광역시 동구 방어동,,,,,,,,,
2019260,국밥쟁이 강남역점,서울특별시 서초구 서초동,,,,,,,,,
2019404,지에스25 신대방노블점(상품권),서울특별시 관악구 신림동,,,,,,,,,
2019442,인산가 마산점,경상남도 창원시 마산합포구 서성동,,,,,,,,,
2019460,이발소,서울특별시 마포구 합정동,,,,,,,,,
2019535,모두의 곱창 (광주 서구점),광주광역시 서구 쌍촌동,,,,,,,,,
2019646,세라젬 웰카페 남양주별내점,경기도 남양주시,,,,,,,,,
2019724,송가 육회 대전점,대전광역시 동구 용전동,,,,,,,,,
2019908,(주)황금에프앤에스,경기도 부천시 송내동,,,,,,,,,
2019964,건강식품연구소,전라남도 화순군 화순읍 삼천리,,,,,,,,,
2020055,리우 식자재,경기도 화성시 향남읍 상신리,,,,,,,,,
2020061,럭셔리뷰티양주지사,경기도 양주시 고암동,,,,,,,,,
2020198,울아비 소머리국밥,전라남도 나주시 빛가람동,,,,,,,,,
2020206,지에스25 전민빌리지점,대전광역시 유성구 전민동,,,,,,,,,
2020246,에이티엠커피 상남점,경상남도 창원시 성산구 상남동,,,,,,,,,
2020323,삼성전자판매(주)일렉트로마트신제주점,제주특별자치도 제주시 노형동,,,,,,,,,
2020380,지엠영수전문학원,충청남도 아산시 신창면 남성리,,,,,,,,,
2020399,복지소주방,경상북도 영덕군 영해면 성내리,,,,,,,,,
2020641,하비비(Habibi),경상북도 칠곡군 왜관읍 금산리,,,,,,,,,
2020689,55씨(55c)스파르타스터디센터학원춘천점,강원도 춘천시 석사동,,,,,,,,,
2020814,옥이네한우곱창전골,서울특별시 구로구 오류동,,,,,,,,,
2020910,(주)신영프린팅,서울특별시 동대문구 용두동,,,,,,,,,
2021001,지에스25(GS25) 뉴강릉성산점,강원도 강릉시 성산면 구산리,,,,,,,,,
2021242,세븐일레븐 원주금광점,강원도 원주시 태장동,,,,,,,,,
2021275,덴버가구점,경기도 안양시 동안구 호계동,,,,,,,,,
2021311,가람안마센터,인천광역시 중구 중산동,,,,,,,,,
2021370,유성본가소국밥,대전광역시 유성구 봉명동,,,,,,,,,
2021646,왕숟가락,부산광역시 금정구 장전동,,,,,,,,,
2021699,황시내투미용실,경기도 부천시 심곡본동,,,,,,,,,
2021894,영은이네 야채가게,대전광역시 서구 정림동,,,,,,,,,
2021941,데이브레이크,서울특별시 노원구 공릉동,,,,,,,,,
2021956,대하한식뷔페,경기도 파주시 파주읍 부곡리,,,,,,,,,
2022093,엠지와이푸드,경상북도 포항시 북구 죽도동,,,,,,,,,
2022094,제스잉글리쉬,서울특별시 양천구 신정동,,,,,,,,,
2022338,헬로우낙곱새 광명점,경기도 광명시 일직동,,,,,,,,,
2022474,천지인해법수학교습소,서울특별시 송파구 잠실동,,,,,,,,,
2022679,타임유 스터디카페 별내카페거리점,경기도 남양주시,,,,,,,,,
2022796,주식회사 더블유코스메틱,전라북도 정읍시 북면 태곡리,,,,,,,,,
2022903,리더스리딩국어독서논술학원,경기도 용인시 수지구 상현동,,,,,,,,,
2022916,영도코스메틱,서울특별시 광진구 자양동,,,,,,,,,
2022917,디디아트랩,서울특별시 은평구 진관동,,,,,,,,,
2022997,알통떡강정 관저점,대전광역시 서구 관저동,,,,,,,,,
2023060,맨인더키친범어점,대구광역시 수성구 범어동,,,,,,,,,
2023148,에이호시,서울특별시 강남구 논현동,,,,,,,,,
2023185,에이치엠 필라핏,경기도 수원시 권선구 금곡동,,,,,,,,,
2023296,건어물세상,대전광역시 중구 용두동,,,,,,,,,
2023443,한국냉난방시스템,서울특별시 중랑구 중화동,,,,,,,,,
2023458,소쇄원배곧본점,경기도 시흥시 정왕동,,,,,,,,,
2023587,순곱이네 양산평산점,경상남도 양산시 평산동,,,,,,,,,
2023632,케이에이지이영재교육학술원강남본원,서울특별시 강남구 역삼동,,,,,,,,,
2023656,피에스플라워,서울특별시 광진구 광장동,,,,,,,,,
2023706,푸른바다찜탕,서울특별시 서초구 서초동,,,,,,,,,
2023963,짜글대장and고수의김치찌개 포항북구점,경상북도 포항시 북구 두호동,,,,,,,,,
2023975,더그라운드,서울특별시 종로구 창성동,,,,,,,,,
2024140,소림쿡(소림COOK),경기도 파주시 동패동,,,,,,,,,
2024142,해고운,경기도 이천시 백사면 현방리,,,,,,,,,
2024282,클린누수설비,경기도 평택시 칠괴동,,,,,,,,,
2024296,주식회사 지엔앤,부산광역시 사상구 모라동,,,,,,,,,
2024463,김대창,경기도 수원시 권선구 호매실동,,,,,,,,,
2024491,대박 씨푸드,경기도 고양시 덕양구 화정동,,,,,,,,,
2024535,보리향부페,서울특별시 강동구 성내동,,,,,,,,,
2024762,지에스(GS)25 경산부적점,경상북도 경산시 압량읍 부적리,,,,,,,,,
2024914,(주)이마트에브리데이 신영통점(상품권),경기도 화성시 반월동,,,,,,,,,
2024931,해나루 정육식당,충청남도 당진시 대덕동,,,,,,,,,
2025002,제이푸드몰,경상남도 창원시 마산합포구 해운동,,,,,,,,,
2025073,미니마트24동남플하우스점,충청북도 청주시,,,,,,,,,
2025120,쪽갈비and쉬림프,경기도 김포시 구래동,,,,,,,,,
2025280,비타민금구의원 내,전라북도 김제시 금구면 금구리,,,,,,,,,
2025375,줄눈요정,경기도 동두천시 지행동,,,,,,,,,
2025512,가연 사주and타로,경기도 안산시 단원구 고잔동,,,,,,,,,
2025525,녘곡,경기도 부천시 역곡동,,,,,,,,,
2025590,고색역포차,경기도 수원시 권선구 고색동,,,,,,,,,
2025790,히나몰,서울특별시 동작구 사당동,,,,,,,,,
2025837,이디야 인천용현유원점,인천광역시 미추홀구 용현동,,,,,,,,,
2025879,주식회사 아이로보테크,서울특별시 송파구 문정동,,,,,,,,,
2025901,용 모델연기학원,전라북도 전주시 완산구 고사동,,,,,,,,,
2025908,피디씨 구내매점(커피딜라이트),경기도 성남시 분당구 삼평동,,,,,,,,,
2026090,늘이비인후과의원,인천광역시 연수구,,,,,,,,,
2026094,주식회사제이엘잉글리쉬,세종특별자치시 아름동,,,,,,,,,
2026231,푸른급식센터,경상북도 울진군 울진읍 온양리,,,,,,,,,
2026253,런드리블루스,부산광역시 남구 문현동,,,,,,,,,
2026371,높은사랑연구소,경상남도 김해시 대청동,,,,,,,,,
2026407,아웃백딜리버리 성남점,경기도 성남시 중원구 성남동,,,,,,,,,
2026493,여기는조개맛집,경상북도 경주시 동천동,,,,,,,,,
2026779,주식회사 사근사근,서울특별시 성동구 사근동,,,,,,,,,
2026782,할리스커피 구로거리공원점,서울특별시 구로구,,,,,,,,,
2026802,드림컴트루(Dream Come True),경기도 부천시 원종동,,,,,,,,,
2027143,라벨라즈(labellaz),부산광역시 기장군 기장읍 시랑리,,,,,,,,,
2027355,마루네트웍스_스마트오더3,경기도 성남시 분당구 수내동,,,,,,,,,
2027379,외도 Rims English,제주특별자치도 제주시 외도일동,,,,,,,,,
2027500,주식회사 서프홀릭,부산광역시 해운대구 송정동,,,,,,,,,
2027664,가경자이셀파우등생교실,충청북도 청주시,,,,,,,,,
2027886,디오네 인테리어,경기도 광주시 곤지암읍 삼리,,,,,,,,,
2027929,더조은날,충청북도 증평군 증평읍 초중리,,,,,,,,,
2027942,향수도시락,강원도 삼척시 남양동,,,,,,,,,
2028026,하루가식당,부산광역시 금정구 회동동,,,,,,,,,
2028027,치킨더홈소룡점,전라북도 군산시 소룡동,,,,,,,,,
2028030,칼라바르셀로나,서울특별시 강남구 신사동,,,,,,,,,
2028062,아이스창꼬 시흥조남점,경기도 시흥시 조남동,,,,,,,,,
2028259,일구팔공(1980)대한곱창,대구광역시 달서구 진천동,,,,,,,,,
2028498,엠케이메디바이오(주),경상남도 양산시 용당동,,,,,,,,,
2028772,한양분식 발산점,서울특별시 강서구 내발산동,,,,,,,,,
2028987,바이크 스토리,서울특별시 강서구 화곡동,,,,,,,,,
2029084,작은주방,경기도 남양주시 별내동,,,,,,,,,
2029406,카페스누,경기도 광명시 일직동,,,,,,,,,
2029468,카페(OH SO),서울특별시 강서구 화곡동,,,,,,,,,
2029544,위니아서비스 미성점,경상북도 포항시 북구 두호동,,,,,,,,,
2029749,주식회사 알에스기어,서울특별시 성동구 금호동4가,,,,,,,,,
2029773,(주)미디어잇,서울특별시 종로구 통의동,,,,,,,,,
2029864,명궁인쇄사,부산광역시 중구 동광동4가,,,,,,,,,
2029961,미트엔,충청북도 충주시 대소원면 대소리,,,,,,,,,
2029965,맘스키,강원도 태백시 황지동,,,,,,,,,
2030040,BS사무기,경상남도 창원시 의창구 신월동,,,,,,,,,
2030053,지에스25 중동한화점,경기도 부천시 중동,,,,,,,,,
2030106,참이맛감자탕(계산점),인천광역시 계양구 계산동,,,,,,,,,
2030327,카페 서울나시,서울특별시 송파구 송파동,,,,,,,,,
2030376,박선미스포츠센터,경상남도 김해시 대동면 초정리,,,,,,,,,
2030543,(주)디아뜨사차관리,경기도 부천시 상동,,,,,,,,,
2030794,주식회사 우담(WOODAM),경상남도 통영시 정량동,,,,,,,,,
2030807,아녜스살롱,인천광역시 중구 운서동,,,,,,,,,
2031066,(주)좋은형아들,제주특별자치도 제주시 영평동,,,,,,,,,
2031146,수학의고수 수학교습소,경기도 김포시 고촌읍 신곡리,,,,,,,,,
2031216,갑떡,전라남도 해남군 해남읍 수성리,,,,,,,,,
2031258,반도상사,전라북도 전주시 완산구 서완산동1가,,,,,,,,,
2031474,세븐일레븐 담양국수거리점,전라남도 담양군 담양읍,,,,,,,,,
2031538,슬로우앤로,서울특별시 강남구 역삼동,,,,,,,,,
2031629,롤링파스타 일산점,울산광역시 동구 방어동,,,,,,,,,
2031714,덱스크루 울산남구점,서울특별시 양천구 신정동,,,,,,,,,
2031721,이춘봉인생치킨진주가호점,경상남도 진주시 호탄동,,,,,,,,,
2031731,화목,서울특별시 도봉구 방학동,,,,,,,,,
2031769,(주)이마트에브리데이 명지SF점(상품권),부산광역시 강서구 명지동,,,,,,,,,
2031775,지에스25 (GS25) 청주에덴점(상품권),충청북도 청주시 서원구 사창동,,,,,,,,,
2031849,초량집,부산광역시 동구 초량동,,,,,,,,,
2032226,기분좋은식탁(CUCINA ITALIA),경기도 용인시 처인구 역북동,,,,,,,,,
2032242,토골곱창,충청남도 서산시 성연면 일람리,,,,,,,,,
2032478,셀랩(SELAB),부산광역시 금정구 구서동,,,,,,,,,
2032541,핵밥제주연동점,제주특별자치도 제주시 연동,,,,,,,,,
2032606,쌍리단길 포차,서울특별시 도봉구 창동,,,,,,,,,
2032690,페인트디자인 아카데미,경상남도 통영시 항남동,,,,,,,,,
2032707,열봉이(양주점),경기도 양주시 만송동,,,,,,,,,
2032999,도리한닭토종닭도리탕전문점,경기도 평택시 비전동,,,,,,,,,
2033022,교촌치킨 봉천1호점,서울특별시 관악구 봉천동,,,,,,,,,
2033110,주식회사 밸런스테크,경기도 안양시 동안구 관양동,,,,,,,,,
2033134,네일 정,경기도 광명시 광명동,,,,,,,,,
2033185,탑키즈,경기도 고양시 덕양구 삼송동,,,,,,,,,
2033261,동국다방,광주광역시 북구 우산동,,,,,,,,,
2033425,스타일제이 2호점,경기도 의정부시 낙양동,,,,,,,,,
2033433,멘탈감성상담센터,경상북도 경주시 황남동,,,,,,,,,
2033587,쉐프엠탄현점,경기도 고양시 일산서구 탄현동,,,,,,,,,
2033635,지에스25 남양주세무서점,경기도 남양주시 화도읍 묵현리,,,,,,,,,
2033664,트루엘어반스테이 주차장,부산광역시 부산진구,,,,,,,,,
2033685,용추솔밭 관광농원,경상남도 함양군 안의면 상원리,,,,,,,,,
2033779,왕쌤초중전문학원,부산광역시 사상구 주례동,,,,,,,,,
2033798,더브라운,서울특별시 은평구 역촌동,,,,,,,,,
2033807,청드로,서울특별시 마포구 성산동,,,,,,,,,
2033849,아마이산도,대구광역시 달서구 신당동,,,,,,,,,
2033910,용호소품,부산광역시 남구 용호동,,,,,,,,,
2034005,송담푸드,충청북도 청주시 흥덕구 가경동,,,,,,,,,
2034010,남청주농업협동조합하나로마트,충청북도 청주시 서원구 남이면 외천리,,,,,,,,,
2034143,두마리찜닭두찜인천원당불로점,인천광역시 서구 원당동,,,,,,,,,
2034162,그늘집(튤립),전라남도 화순군 도곡면 쌍옥리,,,,,,,,,
2034278,루아베이크샵(LUA BAKE SHOP),경기도 고양시 덕양구 행신동,,,,,,,,,
2034731,세영카센타,경기도 고양시 일산동구 백석동,,,,,,,,,
2034736,변호사 박새벽 법률사무소,경기도 수원시 영통구 하동,,,,,,,,,
2034771,심할머니안흥찐빵만두(함평점),전라남도 함평군 함평읍 기각리,,,,,,,,,
2034823,삼강,인천광역시 계양구 계산동,,,,,,,,,
2034839,곰사다리차스카이차,서울특별시 동대문구 휘경동,,,,,,,,,
2034984,작심스터디카페 인천신현점,인천광역시 서구 신현동,,,,,,,,,
2035111,그레고리피에번스,충청북도 청주시 흥덕구 송정동,,,,,,,,,
2035233,아임 행복뜰,경기도 용인시 기흥구 보정동,,,,,,,,,
2035235,와플대학 신내캠퍼스,서울특별시 중랑구 신내동,,,,,,,,,
2035246,(주)전희성,서울특별시 강남구 청담동,,,,,,,,,
2035271,미세스커피,전라남도 여수시 선원동,,,,,,,,,
2035297,벤디시온,대구광역시 북구 칠성동2가,,,,,,,,,
2035309,고니우드,경기도 포천시 신읍동,,,,,,,,,
2035342,카페 ㅂㅁ,인천광역시 계양구 임학동,,,,,,,,,
2035345,클럼플러 인터내셔널,경기도 남양주시 퇴계원읍 퇴계원리,,,,,,,,,
2035392,대전스마트디벨롭먼트 주식회사(육향),대전광역시 유성구 도룡동,,,,,,,,,
2035566,넌내가찜,충청북도 청주시 흥덕구 봉명동,,,,,,,,,
2035599,카베아,경기도 파주시 파주읍 봉암리,,,,,,,,,
2035600,엘리영어공방(Elly English Studio),대전광역시 서구 가장동,,,,,,,,,
2035654,씨-월드,대전광역시 유성구 원신흥동,,,,,,,,,
2035783,호구의 주방,서울특별시 영등포구 양평동4가,,,,,,,,,
2035957,에어프로덕츠코리아주식회사,경기도 용인시 기흥구 농서동,,,,,,,,,
2035985,선원미곡,전라남도 여수시 선원동,,,,,,,,,
2036181,조성숙수학,충청북도 옥천군 옥천읍 문정리,,,,,,,,,
2036308,주식회사 상상하우징,대구광역시 북구 칠성동2가,,,,,,,,,
2036408,비전푸르지오어린이집,경기도 평택시 용이동,,,,,,,,,
2036543,큰바우국밥,대구광역시 북구 산격동,,,,,,,,,
2036660,장락전집,충청북도 제천시 장락동,,,,,,,,,
2036673,맥스체대입시 제주교육원,제주특별자치도 제주시 오라일동,,,,,,,,,
2036702,알래스카막회막퍼주는횟집,충청남도 아산시 배방읍 장재리,,,,,,,,,
2036770,베러댄와플 센트럴파크호텔 부산점,부산광역시 중구 중앙동1가,,,,,,,,,
2036892,김호권의 청년어부 부산화명점,부산광역시 북구 화명동,,,,,,,,,
2037075,꾸워락두마리치킨,충청남도 아산시 탕정면 명암리,,,,,,,,,
2037126,엘루이(BAR),경기도 김포시 구래동,,,,,,,,,
2037127,주식회사 퍼팩이엔지,광주광역시 광산구 옥동,,,,,,,,,
2037330,언제나 소소,제주특별자치도 제주시 이도이동,,,,,,,,,
2037360,채움고시텔,광주광역시 북구 중흥동,,,,,,,,,
2037489,돼지촌정육점,전라북도 군산시 옥산면 옥산리,,,,,,,,,
2037506,(주)닥터키친 비스포킷 밀구루 삼성점,서울특별시 강남구 삼성동,,,,,,,,,
2037524,술푼야미 (SPOON YUMMY),충청남도 아산시 둔포면 석곡리,,,,,,,,,
2037866,광 피싱,광주광역시 남구 행암동,,,,,,,,,
2037880,군자대한곱창 양주옥정점,경기도 양주시 옥정동,,,,,,,,,
2038413,지에스(GS)25 메가스퀘어점(상품권),서울특별시 강동구,,,,,,,,,
2038427,고윤수제돈까스&불닭,대전광역시 동구 가양동,,,,,,,,,
2038516,수로,부산광역시 금정구 부곡동,,,,,,,,,
2038610,깡패족발,경기도 김포시 풍무동,,,,,,,,,
2038644,코밴_여행_1,서울특별시 강남구 도곡동,,,,,,,,,
2038666,시너지플레이스 스터디카페 거제중곡점,경상남도 거제시 고현동,,,,,,,,,
2038788,서울바이오팜,서울특별시 금천구 가산동,,,,,,,,,
2038871,응응스크르 동춘점,인천광역시 연수구 동춘동,,,,,,,,,
2038901,내장산애 농업회사법인 유한회사,전라북도 정읍시 칠보면 무성리,,,,,,,,,
2038937,미스신 두마리 치킨(월계점),서울특별시 노원구 월계동,,,,,,,,,
2039231,투썸플레이스 진영DT점,경상남도 김해시 진영읍 여래리,,,,,,,,,
2039584,인천기독병원,인천광역시 중구 율목동,,,,,,,,,
2039615,보광수제만두,서울특별시 광진구 자양동,,,,,,,,,
2039943,푸르넷금성공부방,경기도 남양주시 다산동,,,,,,,,,
2040018,노말키친,서울특별시 도봉구 창동,,,,,,,,,
2040217,기탄사고력 팔판푸르지오4단지 교실,경상남도 김해시 관동동,,,,,,,,,
2040273,링스,경상남도 거창군 거창읍 중앙리,,,,,,,,,
2040275,(주)이마트에브리데이 하남미사점(상품권),경기도 하남시 망월동,,,,,,,,,
2040301,세광유통,인천광역시 부평구 일신동,,,,,,,,,
2040367,돈카츠마？ 부평점,인천광역시 부평구 부개동,,,,,,,,,
2040455,익산커피학원,전라북도 익산시 영등동,,,,,,,,,
2040517,해솔찬농원,경상남도 통영시 도산면 저산리,,,,,,,,,
2040555,삼정빌딩,대전광역시 유성구 봉명동,,,,,,,,,
2040605,편안한수면센터,서울특별시 강서구 마곡동,,,,,,,,,
2040687,코리아결제시스템 주식회사,서울특별시 양천구 신월동,,,,,,,,,
2041025,땡큐기타음악교습소,경상북도 상주시 남성동,,,,,,,,,
2041223,대포보쌈,경기도 시흥시 신천동,,,,,,,,,
2041226,이마트24 전주아중마을점,전라북도 전주시 덕진구 우아동2가,,,,,,,,,
2041312,해물아저씨,충청남도 천안시 서북구 성정동,,,,,,,,,
2041623,달빛품은육전,경상남도 김해시 진영읍 진영리,,,,,,,,,
2041625,미시안여성의원,경상남도 창원시 성산구 상남동,,,,,,,,,
2041990,천일상사,인천광역시 연수구 청학동,,,,,,,,,
2042032,남명주유소,경상남도 밀양시 산내면 남명리,,,,,,,,,
2042136,평택포승원정186,경기도 평택시 포승읍 원정리,,,,,,,,,
2042237,포레스트152,전라남도 순천시 남내동,,,,,,,,,
2042247,남도 사계절 맛집,서울특별시 마포구 용강동,,,,,,,,,
2042297,서초정신건강의학과의원,서울특별시 서초구 서초동,,,,,,,,,
2042300,제이에이치(J.H)Telecom,충청북도 청주시 청원구 오창읍 주성리,,,,,,,,,
2042364,피크닉벌룬,경상북도 김천시 율곡동,,,,,,,,,
2042379,세이버스커피 유한회사,서울특별시 성북구 하월곡동,,,,,,,,,
2042402,에스유(SU)건설,충청남도 천안시 서북구 직산읍,,,,,,,,,
2042450,지에스25 세류빌리지,경기도 수원시 권선구 세류동,,,,,,,,,
2042474,태평양수산유통,전라남도 고흥군 도양읍 봉암리,,,,,,,,,
2042626,이바머스 커피(IBAMUS COFFEE),서울특별시 마포구 대흥동,,,,,,,,,
2042643,구피샵 대구서재점,대구광역시 달성군 다사읍 서재리,,,,,,,,,
2042652,로즈네 플뢰르(Rosene fleur),경기도 안양시 만안구 안양동,,,,,,,,,
2042683,장우숯불구이,강원도 원주시 중앙동,,,,,,,,,
2042754,얼음왕국아이스크림할인점 덕양155호점,경기도 고양시 덕양구 성사동,,,,,,,,,
2042820,존잼자판기,부산광역시 부산진구 부전동,,,,,,,,,
2042891,힙노지 (HYPNOZY NAIL),서울특별시 강남구 신사동,,,,,,,,,
2042942,도토리묵집빠,충청남도 천안시 서북구 백석동,,,,,,,,,
2043366,주식회사 리스트베이슬러코리아,강원도 강릉시 안현동,,,,,,,,,
2043388,갈골집 동남지구점,충청북도 청주시,,,,,,,,,
2043407,모든엘에프,인천광역시 부평구 십정동,,,,,,,,,
2043457,노량민박,경상남도 하동군 금남면 노량리,,,,,,,,,
2043929,따뜻한헤어,경상남도 진주시 상대동,,,,,,,,,
2043942,대한불교 자은종 환적사,경상남도 진주시 인사동,,,,,,,,,
2044038,부산개인택시 (부산37바6212),부산광역시 사상구 주례동,,,,,,,,,
2044049,소래스시,경기도 부천시 상동,,,,,,,,,
2044060,잭슨피자,인천광역시 연수구,,,,,,,,,
2044155,생각의힘국어교습소,울산광역시 동구 동부동,,,,,,,,,
2044221,담꾹 중계은행사거리점,서울특별시 노원구 중계동,,,,,,,,,
2044294,펭귄마켓,인천광역시 미추홀구 주안동,,,,,,,,,
2044395,모리돈카츠,부산광역시 영도구 대평동1가,,,,,,,,,
2044631,이에스엘주니어영어교습소,부산광역시 남구 대연동,,,,,,,,,
2044881,개인과외(아소비),충청북도 청주시 상당구 금천동,,,,,,,,,
2045233,7080윤라이브,경상북도 영천시 완산동,,,,,,,,,
2045347,제이엔지케이 박준영,부산광역시 남구 대연동,,,,,,,,,
2045499,와이제이푸드,전라북도 완주군 봉동읍 둔산리,,,,,,,,,
2045500,위니아서비스 용흥점,경상북도 포항시 북구 용흥동,,,,,,,,,
2045532,북부정미소,경상북도 경주시 안강읍 안강리,,,,,,,,,
2045630,베이직후라이드치킨,서울특별시 중랑구 상봉동,,,,,,,,,
2045699,디에이치개발(주),충청북도 영동군 매곡면 어촌리,,,,,,,,,
2045864,현수산회도매and물회,대구광역시 동구 각산동,,,,,,,,,
2045891,지에스(GS) 인제상동점(상품권),강원도 인제군 인제읍 상동리,,,,,,,,,
2045948,자갈자갈,서울특별시 중랑구 면목동,,,,,,,,,
2045967,에잇럭,서울특별시 강남구 개포동,,,,,,,,,
2045999,오동이네,제주특별자치도 서귀포시 동홍동,,,,,,,,,
2046142,잉꼬닭집,경기도 동두천시 생연동,,,,,,,,,
2046193,차비누(대구)2호점,대구광역시 달서구 장기동,,,,,,,,,
2046338,메이크업한다(makeuphanda),서울특별시 마포구 동교동,,,,,,,,,
2046411,밥심,전라북도 익산시 부송동,,,,,,,,,
2046487,(주)대한승강기에이에스,인천광역시 서구 심곡동,,,,,,,,,
2046525,노마나키야,경기도 수원시 영통구 이의동,,,,,,,,,
2046567,레이지민트,경기도 성남시 분당구 서현동,,,,,,,,,
2046608,고기장수 광안점,부산광역시 수영구 광안동,,,,,,,,,
2046627,이마트24 self MBC일산드림점,경기도 고양시 일산동구 장항동,,,,,,,,,
2046821,여수낭만밤바다포차,전라남도 여수시 중앙동,,,,,,,,,
2047043,텐코인코인노래뮤비방 여수학동점,전라남도 여수시 학동,,,,,,,,,
2047355,우아하리(WOOAHARY),경상남도 통영시 광도면 죽림리,,,,,,,,,
2047577,카페별내림,경상북도 성주군 성주읍 성산리,,,,,,,,,
2047655,샵우드 공방 (#_WOOD),인천광역시 남동구 간석동,,,,,,,,,
2047683,룰루레몬(파르나스몰),서울특별시 강남구 삼성동,,,,,,,,,
2047832,에스케이 탄현주유소,경기도 고양시 일산서구 탄현동,,,,,,,,,
2047971,브이아이피참치초밥,서울특별시 종로구 홍파동,,,,,,,,,
2047989,백산타월,경기도 남양주시 화도읍 답내리,,,,,,,,,
2048017,참맛,경기도 군포시 당정동,,,,,,,,,
2048070,활법경락,대전광역시 중구 산성동,,,,,,,,,
2048171,카페흰바우,충청남도 금산군 부리면 창평리,,,,,,,,,
2048271,뷰티헤어크럽,서울특별시 마포구 망원동,,,,,,,,,
2048386,뭄뭄 본점,대구광역시 달서구 감삼동,,,,,,,,,
2048484,지에스(GS)25 덕이하이파크점(상품권),경기도 고양시 일산서구 덕이동,,,,,,,,,
2048529,오씨네축산,인천광역시 부평구 부평동,,,,,,,,,
2048588,제이앤비 골프클럽,인천광역시 서구 검암동,,,,,,,,,
2048608,단디뷰티,부산광역시 금정구 서동,,,,,,,,,
2049177,에녹커피강촌점,대구광역시 동구 방촌동,,,,,,,,,
2049230,38에너지,경기도 파주시 적성면 식현리,,,,,,,,,
2049255,엔케이씨엘 구로점,서울특별시 구로구 구로동,,,,,,,,,
2049293,씨네11유통,서울특별시 강동구 성내동,,,,,,,,,
2049462,헬로앨리스마켓24 성산중동점,서울특별시 마포구 중동,,,,,,,,,
2049479,바비클로이 barbie chloe,경기도 화성시 반송동,,,,,,,,,
2049531,오로라(ORORA),경기도 성남시 분당구 서현동,,,,,,,,,
2049801,선두셀프,경기도 고양시 일산서구 일산동,,,,,,,,,
2049820,기소야 군파크루지점,경상북도 청도군 화양읍 삼신리,,,,,,,,,
2049900,현프로젝트,경기도 수원시 권선구 권선동,,,,,,,,,
