store_no,store_nm,addr,category,telephone,address,roadAddress,mapx,mapy,description,link
1049082,월드크리닝 이시아더？점,대구광역시 동구 봉무동,,,,,,,,
1049327,해송철거,충청북도 청주시 서원구 사직동,,,,,,,,
1049328,봉자 떡볶이 수원인계점,경기도 수원시 팔달구 인계동,,,,,,,,
1049344,쥬르쥬르,경상북도 영주시 하망동,"쇼핑,유통>유아동복",,경상북도 영주시 하망동 325-19,경상북도 영주시 영주로 250 1층 쥬르쥬르,456158,469518,,http://instagram.com/love_jourjour
1049375,달봉족발보쌈,경상남도 거제시 옥포동,,,,,,,,
1049427,오 닭꼬치 이수역점,서울특별시 동작구 사당동,"음식점>술집>오뎅,꼬치",,서울특별시 동작구 사당동 77-10,서울특별시 동작구 동작대로33길 29,310057,543582,,
1049470,우리들의 정서 상담센터,경기도 용인시 기흥구 구갈동,"건강,의료>심리상담",,경기도 용인시 기흥구 구갈동 579-2,경기도 용인시 기흥구 강남로 9 태평양프라자 405호,322753,519210,,https://woojung_shin.blog.me
1049477,행복동신사카페,대구광역시 중구 포정동,"음식점>카페,디저트",,대구광역시 중구 포정동 21-3 1층,대구광역시 중구 경상감영길 101 1층,453754,363759,,
1049496,디앤오 에디토리,서울특별시 성동구 성수동1가,,,,,,,,
1049539,노블핏짐,서울특별시 마포구 창전동,"스포츠,오락>스포츠시설",,서울특별시 마포구 창전동 146-9,서울특별시 마포구 창전로 51 준빌딩3층,305846,549978,,http://instagram.com/noble_fit_gym2
1049623,진태식품,부산광역시 사하구 장림동,제조업>식료품제조,,부산광역시 사하구 장림동 497-3,부산광역시 사하구 다대로354번길 14,489222,275133,,
1049653,휙파인패스,서울특별시 강남구 삼성동,,,,,,,,
1049719,썬셋비치,제주특별자치도 제주시 한림읍 협재리,"술집>맥주,호프",,제주특별자치도 제주시 한림읍 협재리 1731 지하1층,제주특별자치도 제주시 한림읍 한림로 361 지하1층,236651,90230,,https://instagram.com/sunsetbeach_jeju?igshid=1cb6thr2i16ut
1049836,디테일가드(DETAIL GUARD),인천광역시 미추홀구 관교동,세차>스팀세차,,인천광역시 미추홀구 관교동 317-10 1층,인천광역시 미추홀구 인하로 402 1층 디테일가드,284502,539147,,https://blog.naver.com/lch1331
1049907,동호산업,전라북도 전주시 완산구 태평동,,,,,,,,
1049973,북촌삼대갈비수원망포역점,경기도 수원시 영통구 영통동,"한식>육류,고기요리",,경기도 수원시 영통구 영통동 978-3,경기도 수원시 영통구 영통로217번길 17,316449,516510,,http://북촌삼대갈비.com
1050025,모노치즈 종로5가점,서울특별시 종로구 종로5가,"카페,디저트>카페",,서울특별시 종로구 종로5가 88-4,서울특별시 종로구 종로 213-1 1층 모노치즈 종로5가점,311997,552578,,http://www.instagram.com/mono_cheese
1050102,족발타임(TIME),부산광역시 수영구 남천동,,,,,,,,
1050311,디오로(de oro),대구광역시 중구 대봉동,,,,,,,,
1050344,돌콩헤어,전라남도 광양시 광양읍 구산리,,,,,,,,
1050416,모시모시(MOSHIMOSHI),서울특별시 마포구 동교동,"음식점>카페,디저트",,서울특별시 마포구 동교동 163-6 1층,서울특별시 마포구 어울마당로 111-1 1층,305026,550849,,http://www.instagram.com/moxi_kr
1050484,리에쓰수학교습소,서울특별시 양천구 목동,,,,,,,,
1050677,씨앤씨라이프,서울특별시 영등포구 대림동,,,,,,,,
1050779,쾌걸갈비찜덮밥,충청남도 천안시 서북구 성정동,음식점>한식,,충청남도 천안시 서북구 성정동 671-9,충청남도 천안시 서북구 서부12길 27,323399,469174,,
1050787,주식회사 에이알에이에듀,전라북도 전주시 완산구 효자동3가,,,,,,,,
1050909,사랑,대구광역시 중구 남산동,"생활,편의>사진,스튜디오",,대구광역시 중구 남산2동 654-1 반월당SK허브스카이 2층,대구광역시 중구 중앙대로 323 반월당SK허브스카이 2층,453722,362656,,http://www.0537522522.com/
1051068,아이스박스 라온점,경기도 용인시 수지구 성복동,,,,,,,,
1051129,바구니에 쏙 마트,경기도 용인시 처인구 역북동,,,,,,,,
1051207,33떡볶이매탄점,경기도 수원시 영통구 매탄동,분식>33떡볶이,,경기도 수원시 영통구 매탄동 883,경기도 수원시 영통구 인계로 240,315366,518498,,
1051459,현하식당(호계점),울산광역시 북구 호계동,,,,,,,,
1051501,러블리필라테스,전라남도 나주시 빛가람동,스포츠시설>필라테스,,전라남도 나주시 빛가람동 196-4,전라남도 나주시 우정로 72 610호,289527,270099,,http://blog.naver.com/lovelypilates
1051518,아띠멜로우(a-ti mellow),서울특별시 강북구 미아동,,,,,,,,
1051699,라임필라테스,부산광역시 수영구 민락동,스포츠시설>필라테스,,부산광역시 수영구 민락동 780,부산광역시 수영구 광안해변로326번길 10,503029,284726,,http://instagram.com/lovepila________
1051717,모맥스코리아주식회사,경기도 광주시 오포읍 양벌리,,,,,,,,
1051796,상봉블루스,서울특별시 중랑구 상봉동,"음식점>카페,디저트",,서울특별시 중랑구 상봉동 125 1층 3호 상가,서울특별시 중랑구 봉우재로25길 9 1층 3호 상가,319286,554887,,https://www.instagram.com/sangbong_blues/
1051955,거목횟집,경상남도 고성군 동해면 양촌리,한식>생선회,,경상남도 고성군 동해면 양촌리 147-5,경상남도 고성군 동해면 양촌7길 70,443202,271248,,
1052095,덕이수선,광주광역시 광산구 장덕동,수선>옷수선,,광주광역시 광산구 장덕동 1043,광주광역시 광산구 풍영로329번길 19 뒷편,292217,289699,,
1052168,브라보캐롬클럽 석촌점,서울특별시 송파구 석촌동,,,,,,,,
1052206,연남물갈비,경상남도 거제시 아주동,,,,,,,,
1052236,윤이빌딩,충청남도 아산시 모종동,,,,,,,,
1052393,제이에이치 앤 씨 주식회사,울산광역시 남구 달동,,,,,,,,
1052404,부경기업,경상남도 함안군 가야읍 사내리,,,,,,,,
1052613,철수커피2020,서울특별시 중구 을지로3가,"카페,디저트>카페",,서울특별시 중구 을지로3가 302-4,서울특별시 중구 충무로5길 14,311144,551934,,
1052633,진짝한우갈비살 동남지점,충청북도 청주시,,,,,,,,
1052831,영면장례운수,경기도 부천시 중동,,,,,,,,
1052979,임곡요양원,광주광역시 광산구 임곡동,"사회,복지>노인복지",,광주광역시 광산구 임곡동 261,광주광역시 광산구 임곡로 51,286583,291669,,
1053079,쌈빠닭강정바베큐,인천광역시 부평구 부평동,,,,,,,,
1053133,(주)테이스티나인 탐나는밥상,서울특별시 강남구 신사동,,,,,,,,
1053303,해피치즈스마일 연남점,서울특별시 마포구 연남동,분식>떡볶이,,서울특별시 마포구 연남동 228-59 2층,서울특별시 마포구 동교로 244-1 2층 해피치즈스마일 연남점,305179,551609,,
1053528,따스한쌍문점,서울특별시 도봉구 쌍문동,,,,,,,,
1053685,플라워시호,경기도 고양시 덕양구 행신동,"생활,편의>꽃집,꽃배달",,경기도 고양시 덕양구 행신동 706,경기도 고양시 덕양구 무원로 2 행신동센스빌 1차 1층,297126,557406,,http://pf.kakao.com/_cnsVK
1053694,아이리스(lris),경기도 용인시 수지구 죽전동,,,,,,,,
1053696,별이와봄이,경기도 용인시 수지구 상현동,,,,,,,,
1053720,태형방앗간(태형식품마트),경상북도 문경시 문경읍 하리,,,,,,,,
1053759,케이에쓰(KS)잉글리쉬,서울특별시 동작구 대방동,,,,,,,,
1053791,닥엔돈스전주인후아중점,전라북도 전주시 덕진구 우아동2가,"음식점>치킨,닭강정",,전라북도 전주시 덕진구 우아동2가 875-1,전라북도 전주시 덕진구 석소로 70,325020,359595,,
1054034,황토랑,경상북도 문경시 문경읍 하초리,숙박>펜션,,경상북도 문경시 문경읍 하초리 119-5,경상북도 문경시 문경읍 새재로 777,407492,460844,,http://황토랑펜션.com/
1054122,류푸드 (RYU FOOD),경상남도 김해시 내동,,,,,,,,
1054128,크라운버거(CROWN BURGER),경기도 부천시,음식점>햄버거,,경기도 부천시 원종동 271-5,경기도 부천시 원종로79번길 13,294884,547602,,https://www.instagram.com/crownburger2020/
1054224,혜안디자인,서울특별시 금천구 가산동,,,,,,,,
1054238,스터디카페 알쥐,서울특별시 송파구 삼전동,"서비스,산업>장소대여",,서울특별시 송파구 삼전동 180-28 미진빌딩 3층,서울특별시 송파구 삼학사로 51 미진빌딩 3층,320330,544796,,http://instagram.com/studycafe___rg
1054429,안성푸드덕,경기도 안성시 대덕면 신령리,반려동물>애견사료,,경기도 안성시 대덕면 신령리 111-29,경기도 안성시 대덕면 신령로 230 A동 FOODDUCK,331205,492150,,https://www.foodduck.co.kr
1054470,정서교육,경기도 의왕시 포일동,,,,,,,,
1054580,베어푸드,서울특별시 강서구 등촌동,,,,,,,,
1054664,모두함께하는 온열실,광주광역시 서구 쌍촌동,,,,,,,,
1054712,성무농장,경기도 광주시 퇴촌면 영동리,"시설,건물>농공시설",,경기도 광주시 퇴촌면 영동리 223-1,경기도 광주시 퇴촌면 정영로 925,345601,541728,,
1054828,장금닭발,대구광역시 북구 학정동,한식>닭발,,대구광역시 북구 학정동 943-3,대구광역시 북구 학남로 7 1층,451231,372229,,
1054877,랑이국집,경기도 성남시 중원구 상대원동,,,,,,,,
1055104,얼리모닝익스프레스,대구광역시 동구 신천동,음식점>양식,,대구광역시 동구 신천4동 392-5,대구광역시 동구 동부로34길 5-1,457162,364297,,
1055305,이마트24 R동양점,인천광역시 계양구 동양동,"생활,편의>편의점",,인천광역시 계양구 동양동 580-2,인천광역시 계양구 동양로 107,290365,551492,,http://www.emart24.co.kr
1055390,트레이더스 스타필드 안성점,경기도 안성시 공도읍,"쇼핑,유통>슈퍼,마트",,경기도 안성시 공도읍 진사리 354,경기도 안성시 공도읍 서동대로 3930-39,324277,488494,,
1055433,개별화물(화성익스프레스),광주광역시 남구 주월동,,,,,,,,
1055581,푸짐이왕족발보쌈본점,강원도 강릉시 교동,"한식>족발,보쌈",,강원도 강릉시 교동 1860-2,강원도 강릉시 율곡초교길43번길 12 1층 푸짐이왕족발보쌈본점,477713,573972,,https://instagram.com/pujime_gangneung?igshid=1ocz7nujq7qk0
1055604,심비(SIMB),서울특별시 용산구 보광동,,,,,,,,
1055929,맛있는고기에솜씨를더하다,경상남도 통영시 광도면 죽림리,"한식>육류,고기요리",,경상남도 통영시 광도면 죽림리 1574-20,경상남도 통영시 광도면 죽림2로 55-41 맛있는 고기에 솜씨를 더하다,438651,253640,,
1055949,헬스24시3개월15만원,제주특별자치도 제주시 노형동,,,,,,,,
1056044,델링미,서울특별시 양천구 목동,"카페,디저트>케이크전문",,서울특별시 양천구 목동 535-35,서울특별시 양천구 목동중앙북로16길 46 1층,300680,549713,,http://blog.naver.com/dellingmi
1056211,콩이반찬,경상남도 창원시 마산회원구 내서읍 호계리,,,,,,,,
1056360,트윈브릿지 스크린골프,충청남도 천안시 동남구 청당동,스포츠시설>스크린골프장,,충청남도 천안시 동남구 청당동 548-1,충청남도 천안시 동남구 청수5로 4 지하 1층,324771,465012,,https://www.instagram.com/the_daum/
1056633,플스빌 청주오창점,충청북도 청주시 청원구 오창읍 양청리,"쇼핑,유통>게임",,충청북도 청주시 청원구 오창읍 양청리 821-1 L파크 B층 102호,충청북도 청주시 청원구 오창읍 오창공원로 127 L파크 B층 102호,348993,456920,,
1056752,담에또밥,서울특별시 광진구 자양동,,,,,,,,
1056757,(주)도이치아우토 인증중고차지점,경기도 수원시 권선구 고색동,"쇼핑,유통>자동차",,경기도 수원시 권선구 고색동 1191 1층 102호,경기도 수원시 권선구 권선로 308-5 1층 102호,310341,517872,,
1056788,꽃돼지식당 마산합성점,경상남도 창원시 마산회원구 합성동,"한식>육류,고기요리",,경상남도 창원시 마산회원구 합성동 124-51,경상남도 창원시 마산회원구 양덕북4길 26 1층 꽃돼지식당,453273,293248,,
1056956,톡스앤필의원 대전둔산점,대전광역시 서구 둔산동,"병원,의원>피부과",,대전광역시 서구 둔산동 1362,대전광역시 서구 대덕대로 226 교보문고 4층,344536,417071,,http://www.toxnfill13.com/
1057031,전기차 충전_2,서울특별시 중구 순화동,,,서울특별시 마포구 공덕동 43,"서울특별시 마포구 마포대로20길 26 (공덕동, 삼성래미안공덕2차아파트) 101동~109동,상가동",308206,550443,,
1057220,월미도맛집 달쭈꾸미,인천광역시 중구 북성동1가,한식>주꾸미요리,,인천광역시 중구 북성동1가 98-339,인천광역시 중구 월미문화로 39,276175,542332,,http://m.facebook.com/seungwook.chung.7
1057272,정담온누리약국,경상북도 포항시 북구 우현동,,,,,,,,
1057636,(유)진배그릇백화점,전라북도 전주시 덕진구 인후동1가,,,,,,,,
1057639,인테리어디자인리,충청남도 천안시 서북구 쌍용동,,,,,,,,
1057686,씨엔에이 C.N.A 거제점,경상남도 거제시 고현동,"쇼핑,유통>문구,팬시용품",,경상남도 거제시 고현동 100-7,경상남도 거제시 고현로 99,457183,254451,,
1057713,(주)위더코어 엘유42 명동점,서울특별시 중구 명동2가,,,,,,,,
1057729,밀리터리창고,서울특별시 강동구 천호동,"쇼핑,유통>종합패션",,서울특별시 강동구 천호동 415-23,서울특별시 강동구 올림픽로70길 43,322974,548934,,
1057764,하하하잉글리시,대구광역시 달서구 용산동,"교육,학문>교습학원",,대구광역시 달서구 용산동 221,대구광역시 달서구 용산로 160 죽전우방아파트 상가 206호,448157,361402,,
1057902,샤인덴탈세종점,충청북도 청주시 청원구 율량동,,,,,,,,
1057960,하늘바람꽃농원,전라북도 완주군 구이면 항가리,,,,,,,,
1058013,버거앤프라이즈 위례점,경기도 성남시 수정구 창곡동,양식>햄버거,,경기도 성남시 수정구 창곡동 562 아이페리온 125호 (창곡동),경기도 성남시 수정구 위례광장로 19,324162,540748,,http://www.burgernfriez.com/
1058048,해솔수학,서울특별시 강남구 대치동,"교육,학문>교습학원",,서울특별시 강남구 대치동 922-28,서울특별시 강남구 선릉로 320,316392,544441,,
1058049,짚불집,서울특별시 서대문구 연희동,한식>돼지고기구이,,서울특별시 서대문구 연희동 287-5,서울특별시 서대문구 연희로8길 5-3,305715,552046,,
1058225,이집이네포차,서울특별시 서대문구 북가좌동,,,,,,,,
1058229,주식회사 에프디케미칼,충청북도 청주시 흥덕구 가경동,,,,,,,,
1058274,맹이네젖갈,충청남도 당진시 신평면 운정리,,,,,,,,
1058338,씨유(CU) 부암점,부산광역시 부산진구 부암동,"생활,편의>편의점",,부산광역시 부산진구 부암동 133-39,부산광역시 부산진구 신천대로 204,495896,285081,,http://cu.bgfretail.com/
1058434,케어싱크,대구광역시 달성군 현풍읍 중리,,,,,,,,
1058838,의료법인 보은의료재단 보은병원,인천광역시 서구 마전동,,,,,,,,
1058949,경포초장횟집,경상남도 통영시 북신동,한식>생선회,,경상남도 통영시 북신동 703-1,경상남도 통영시 여황로 404-32 수협 2층 경포초장횟집,439286,250989,,
1059084,더올림실험과학앤로봇코딩학원,경상남도 통영시 광도면 죽림리,,,,,,,,
1059194,주식회사 소소,경기도 김포시 양촌읍 학운리,,,,,,,,
1059212,모링가푸드,경기도 평택시 안중읍 덕우리,,,,,,,,
1059378,꽃같은 날,경기도 양주시 옥정동,"전통식품>떡,한과",,경기도 양주시 옥정동 1071-12,경기도 양주시 옥정동로5나길 141 1층 101호 꽃같은날,320555,579670,,http://instagram.com/floral__day_
1059549,찬들식당,서울특별시 은평구 증산동,,,,,,,,
1059586,중앙시장가마솥통닭,전라북도 전주시 완산구 태평동,,,,,,,,
1059730,편백촌 용인점,경기도 용인시 처인구 유방동,"쇼핑,유통>가구",,경기도 용인시 처인구 유방동 488-5,경기도 용인시 처인구 백옥대로 1297,330296,516832,,http://blog.naver.com/2619s
1059742,지에스(GS)25 광주신용점(상품권),광주광역시 북구 신용동,,,,,,,,
1059841,꾹꾹싸매 스튜디오,경기도 화성시 영천동,"생활,편의>공방",,경기도 화성시 영천동 360-2,경기도 화성시 동탄기흥로 590 A동 243호,319815,512720,,https://www.instagram.com/kookkooksame
1060030,초심스터디카페 회룡역점,경기도 의정부시 호원동,"서비스,산업>장소대여",,경기도 의정부시 호원동 51-2,경기도 의정부시 외미로 95,316103,569562,,
1060198,이선미법무사사무소,광주광역시 광산구 월계동,"전문,기술서비스>법무사사무소",,광주광역시 광산구 월계동 830-7,광주광역시 광산구 첨단중앙로67번길 8 2층,294782,290921,,
1060386,주식회사 닥터골드(Dr.Gold),경기도 이천시 창전동,,,,,,,,
1060407,(주)앱코리아,전라남도 순천시 연향동,,,,,,,,
1060448,(주)네노바,서울특별시 서초구 양재동,"서비스,산업>무역",,서울특별시 서초구 양재동 321,서울특별시 서초구 언남길 15-7 1F,315372,541424,,http://www.nenova.co.kr
1060527,삼부농림수산식품,전라북도 익산시 여산면 여산리,,,,,,,,
1060667,참파닭 사천본점 부산가야밀면,경상남도 사천시 축동면 배춘리,,,,,,,,
1060708,태승메탈,경상남도 양산시 주진동,,,,,,,,
1061006,서기닭도리,경상남도 양산시 동면 금산리,음식점>한식,,경상남도 양산시 동면 금산리 1440-10,경상남도 양산시 동면 금오6길 23 1층  서기닭도리집,493133,301875,,
1061144,오르다 샘앤 플레이스,서울특별시 강동구 천호동,"쇼핑,유통>유아,아동교재",,서울특별시 강동구 암사동 442-1,서울특별시 강동구 올림픽로104길 36 301-A호,323479,550721,,
1061189,패밀리투어밴,서울특별시 중구 신당동,,,,,,,,
1061266,속초동해젓갈,강원도 속초시 영랑동,"쇼핑,유통>젓갈",,강원도 속초시 영랑동  148-52,강원도 속초시 중앙로 310,452212,623902,,
1061267,미드림화장품,경기도 포천시 관인면 탄동리,"쇼핑,유통>화장품,향수",,경기도 포천시 관인면 탄동리 652-14,경기도 포천시 관인면 관인로 21,334465,617486,,
1061320,챨리헤어 정발산역점,경기도 고양시 일산동구 장항동,"생활,편의>미용실",,"경기도 고양시 일산동구 장항동 768 라페스타 B동 117, 118호","경기도 고양시 일산동구 중앙로1275번길 60-30 라페스타 B동 117, 118호",291608,562701,,https://blog.naver.com/cl_hair
1061355,이마트24 R안산달미역점,경기도 안산시 단원구 선부동,,,,,,,,
1061366,명지대 합기도,경기도 남양주시 호평동,,,,,,,,
1061431,CGV 청주성안길,충청북도 청주시 상당구 북문로1가,"문화,예술>영화관",,충청북도 청주시 상당구 북문로1가 170-1,충청북도 청주시 상당구 상당로81번길 33 쥬네쓰,354412,448371,,http://www.cgv.co.kr/theaters/?areacode=03%2C205&theaterCode=0084&date=20140707
1061435,도자기,경기도 파주시 문산읍 당동리,,,,,,,,
1061585,날으는돌쇠,경상남도 양산시 평산동,,,,,,,,
1061699,올타임스포츠,경기도 안산시 상록구 본오동,스포츠시설>헬스장,,경기도 안산시 상록구 본오동 871,경기도 안산시 상록구 반석로 54 신안프라자 2층,299667,522227,,https://blog.naver.com/essorfit1
1061787,애니언카페,울산광역시 북구,,,,,,,,
1061804,더리터 상인점,대구광역시 달서구 상인동,,,,,,,,
1061898,(주)부로컬리 이수역지점,서울특별시 동작구 사당동,,,,,,,,
1061936,주식회사 이부자,경기도 평택시 동삭동,,,,,,,,
1061938,LOTTO 포항점,경상북도 포항시 남구 대잠동,,,,,,,,
1062056,족발야시장 율량점,충청북도 청주시 청원구 율량동,"육류,고기요리>족발,보쌈",,충청북도 청주시 청원구 율량동 1172,충청북도 청주시 청원구 주성로96번길 32 1층,353597,451944,,http://www.족발야시장.com
1062059,피자플래넷 연수점,인천광역시 연수구 연수동,,,,,,,,
1062085,지코바호메실점,경기도 수원시 권선구 호매실동,,,,,,,,
1062151,인생곱도리탕,충청북도 청주시 청원구 오창읍 구룡리,음식점>한식,,충청북도 청주시 청원구 오창읍 구룡리 425-4 1층 107호,충청북도 청주시 청원구 오창읍 구룡택지로 8-21,347987,456736,,
1062210,라이언스포츠8체대입시,전라남도 여수시 소라면,,,,,,,,
1062349,(주)플레이댓,경기도 성남시 분당구 정자동,"가구,인테리어>인테리어소품",,경기도 성남시 분당구 정자동 230-10 1층,경기도 성남시 분당구 불곡남로 19 1층,322565,528805,,http://www.instagram.com/playthat_plant
1062559,흑산썸수산,전라남도 목포시 산정동,한식>생선회,,전라남도 목포시 산정동 1080-226,전라남도 목포시 자유로 39,253219,245122,,
1062575,구월노르딕,인천광역시 남동구 구월동,"음식점>카페,디저트",,인천광역시 남동구 구월동 1146,인천광역시 남동구 미래로 6 마커스오피스텔 105호,285613,539535,,http://blog.naver.com/guwolnordic
1062638,효승이 미용실,전라북도 남원시 쌍교동,"생활,편의>미용실",,전라북도 남원시 쌍교동 14-3,전라북도 남원시 남문로 486,344294,312040,,
1062745,팔도 꼬끼오 닭강정,인천광역시 미추홀구 숭의동,"음식점>치킨,닭강정",,인천광역시 미추홀구 숭의동 27-67,인천광역시 미추홀구 수봉로 37-1 (숭의동),281395,540936,,
1062957,경남지체장애인연합회통영시지회,경상남도 통영시 무전동,,,,,,,,
1062988,동희모터스,충청남도 천안시 서북구 성성동,,,,,,,,
1063010,쥬씨 하동점,경상남도 하동군 하동읍 읍내리,"카페,디저트>과일,주스전문점",,경상남도 하동군 하동읍 읍내리 209-19,경상남도 하동군 하동읍 시장1길 27,377327,274413,,
1063096,해돋이포장마차,충청남도 당진시 송악읍 고대리,한식>생선회,,충청남도 당진시 송악읍 고대리 167-111,충청남도 당진시 송악읍 안섬포구길 63,288008,487900,,
1063457,일품막창,부산광역시 연제구 거제동,"한식>곱창,막창,양",,부산광역시 연제구 거제동 1515,부산광역시 연제구 세병로 74,498832,288997,,
1063562,쑥뜸천하(금천용암)광장점,충청북도 청주시 상당구 용담동,,,,,,,,
1063568,꽁사장고기집,경기도 화성시 팔탄면 가재리,,,,,,,,
1063581,숙희 옷수선,서울특별시 금천구 독산동,수선>옷수선,,서울특별시 금천구 독산동  984-8,서울특별시 금천구 시흥대로146길 36,302954,541888,,
1063585,배리앳워크,부산광역시 기장군 장안읍 오리,,,,,,,,
1063743,블라썸,대구광역시 중구 서성로1가,"스포츠,오락>노래방",,대구광역시 중구 서성로1가 36-1,대구광역시 중구 서성로 72,453272,363816,,
1063761,미소에듀,대구광역시 수성구 범어동,,,,,,,,
1063874,네일'오늘,서울특별시 성동구 상왕십리동,"미용>네일아트,네일샵",,서울특별시 성동구 상왕십리동 811,서울특별시 성동구 마장로 137 텐즈힐몰2층148호네일오늘,314052,552342,,https://open.kakao.com/o/suHwbCwc
1063901,주식회사 김미현스킨앤바디,대구광역시 수성구 신매동,,,,,,,,
1063920,피스스포츠,경기도 광주시 초월읍 선동리,,,,,,,,
1064080,룡곱창,인천광역시 서구 청라동,,,,,,,,
1064142,미소도담,인천광역시 남동구 서창동,"한식>육류,고기요리",,인천광역시 남동구 서창동 722-3,인천광역시 남동구 서창남로 16-34,289755,536306,,
1064464,하이풍분짜 HAIPHONG,경상남도 사천시 선구동,,,,,,,,
1064465,위고키친(청주율량점),충청북도 청주시 청원구 사천동,,,,,,,,
1064476,온라인상거래,서울특별시 강남구 역삼동,"컴퓨터프로그래밍,정보서비스업>인터넷상거래",,서울특별시 강남구 역삼동 726-1,"서울특별시 강남구 역삼로25길 37 4층(역삼동,근도빌딩)",315204,544493,,
1064520,벽골제 쌀체험장,전라북도 김제시 부량면 신용리,,,,,,,,
1064835,달봉이 청라점,인천광역시 서구 청라동,"치킨,닭강정>달봉이치킨",,인천광역시 서구 청라동 103-26,인천광역시 서구 솔빛로 55 상가동 1층 107호,278885,547878,,https://dalbong.co.kr/
1064838,도토리살롱(DOTORI SALON),서울특별시 마포구 망원동,,,,,,,,
1064964,노브랜드 스타필드 안성점,경기도 안성시 공도읍,"쇼핑,유통>슈퍼,마트",,경기도 안성시 공도읍 진사리 354,경기도 안성시 공도읍 서동대로 3930-39,324297,488473,,
1064982,갤럭시아_ARS_1,서울특별시 강남구 논현동,,,,,,,,
1065040,디자인에 반하다,충청북도 단양군 매포읍 평동리,,,,,,,,
1065151,가원중식뷔페,광주광역시 북구 용봉동,중식>중식당,,광주광역시 북구 용봉동 161-48,광주광역시 북구 우치로 80 2층,301175,286738,,
1065172,네자매푸드(농원),전라남도 담양군 담양읍 학동리,,,,,,,,
1065516,세븐일레븐 부산안평고촌점,부산광역시 기장군 철마면,"생활,편의>편의점",,부산광역시 기장군 철마면 고촌리 658,부산광역시 기장군 철마면 고촌로 40,506658,294030,,
1065529,동촌갈비,부산광역시 금정구 장전동,음식점>한식,,부산광역시 금정구 장전동 334-43,부산광역시 금정구 장전로 41,498917,292750,,
1065554,주식회사 지코드컴퍼니,서울특별시 성북구 보문동7가,,,,,,,,
1065557,후 떡볶이,경기도 파주시 광탄면 신산리,분식>떡볶이,,경기도 파주시 광탄면 신산리 164,경기도 파주시 광탄면 새뜰길 21 101호,298853,575707,,
1065603,업텐브로피자 문경점촌점,경상북도 문경시 점촌동,,,,,,,,
1065745,리라 브라이드(lila bride),경기도 부천시 중동,"연애,결혼>웨딩드레스,예복",,경기도 부천시 중동 1149,경기도 부천시 길주로 246 계룡리슈빌엔클래스 311B호,291411,545290,,http://www.instagram.com/lila_bride
1065780,엄브로 칠성로점,제주특별자치도 제주시 일도일동,,,,,,,,
1065872,제주 은희네해장국,서울특별시 중랑구 망우동,한식>해장국,,서울특별시 중랑구 망우동 487-2,서울특별시 중랑구 망우로 431,320730,555691,,
1065889,씨엘플러스,강원도 원주시 태장동,,,,,,,,
1065901,지에스25 의정한신점,경기도 의정부시 호원동,"생활,편의>편의점",,경기도 의정부시 호원동 332,경기도 의정부시 회룡로105번길 15 (호원동 332),316039,569778,,http://gs25.gsretail.com/
1065914,사랑아이방과후어린이집,서울특별시 동대문구 제기동,"교육,학문>국공립어린이집",,서울특별시 동대문구 제기동 220,서울특별시 동대문구 약령시로5길 22,314901,553971,,
1065993,신지수산,전라북도 부안군 변산면 격포리,,,,,,,,
1066062,블레드푸드 봉천점,서울특별시 관악구 봉천동,,,,,,,,
1066149,두마리찜닭두찜용인마북점,경기도 용인시 기흥구 마북동,"육류,고기요리>찜닭",,경기도 용인시 기흥구 마북동 113-2,경기도 용인시 기흥구 마북로240번길 11-1,323252,523294,,http://www.twozzim.com
1066211,오라씽크,경상북도 경주시 동천동,,,,,,,,
1066242,(주)79수육국밥(평택중앙점),경기도 평택시 평택동,,,,,,,,
1066330,디루브르카페,경기도 용인시 기흥구 동백동,"카페,디저트>카페",,경기도 용인시 기흥구 동백동 37-3,경기도 용인시 기흥구 동백8로 167,326361,520220,,
1066382,주식회사 해그린푸드,경상북도 문경시 산양면 진정리,,,,,,,,
1066477,컴포즈커피검암점,인천광역시 서구 검암동,,,,,,,,
1066538,블루오션,강원도 양구군 양구읍 안대리,,,,,,,,
1066581,이마트24 도곡두산점,경기도 남양주시 와부읍 도곡리,"생활,편의>편의점",,경기도 남양주시 와부읍 도곡리 985,경기도 남양주시 와부읍 덕소로 180,330886,553369,,http://www.emart24.co.kr
1066615,이엠에듀학원,대전광역시 서구 도마동,,,,,,,,
1066621,달시 아이스크림 세계과자 소담점,세종특별자치시 소담동,"쇼핑,유통>가공식품",,세종특별자치시 소담동 9-169,세종특별자치시 소담1로 16 117호,337563,431741,,
1066788,몬요거트,부산광역시 연제구 연산동,"음식점>카페,디저트",,부산광역시 연제구 연산동 1777-11 연산훼미리타운 상가동 1층 101-B호,부산광역시 연제구 쌍미천로 58 연산훼미리타운 상가동 1층 101-B호,499436,287124,,
1066792,농협식당,경상남도 밀양시 상남면 예림리,,,,,,,,
1067138,메가MGC커피 광양창덕점,전라남도 광양시 광양읍 용강리,,,,,,,,
1067144,우리들건강원,경기도 안산시 단원구 초지동,,,,,,,,
1067268,메디포츠,경기도 화성시 향남읍 하길리,"미용>피부,체형관리",,경기도 화성시 향남읍 하길리 1472-2,경기도 화성시 향남읍 상신하길로298번길 7-7 연세프라지603호 메디포츠,303380,502113,,http://blog.naver.com/xoqhghltwlq
1067291,고향한식뷔페(주),경기도 안성시 대덕면 모산리,,,,,,,,
